,tense,mode,neg,token,lead,lemma,pos,dep,ent,ent_label,vector_norm,vector,start,end,sentiment,sent_sentiment,valence,sent_valence,docid,sentid
60,PRESENT,NORMAL,False,of,of,of,ADP,prep,False,,8.598802,"[ 2.2909325e-01 -5.3979057e-01 -6.6130400e-02  7.3707652e-01
 -1.0294464e+00 -1.1903857e+00  3.7131935e-02  5.3705108e-01
  1.9311197e+00 -9.2270678e-01 -1.0531893e-01 -1.6866112e-01
  1.1006216e+00  1.1102246e-01  1.5639033e+00  5.9189767e-01
 -1.3292676e-01 -3.1831041e-01  6.0742915e-01  1.3676107e-01
  5.7320797e-01 -2.6414692e-01  1.1713214e+00  4.0842828e-01
 -7.1504927e-01 -1.6559368e-01 -1.0109980e+00  3.5161182e-01
  2.7478558e-01  4.3672964e-02  6.7109764e-03  9.4626713e-01
  8.4292161e-01 -5.2540588e-01  4.1394708e-01 -4.9895114e-01
  7.1225917e-01 -2.9616777e-02 -2.5135863e-01 -5.1221102e-01
 -1.2783401e+00 -1.7212203e+00  1.3774553e-01 -1.9693089e-01
 -9.1612214e-01  2.4888080e-01 -6.2424856e-01  6.4350647e-01
 -1.6062315e-01 -1.4982390e-01 -1.2282789e+00  1.0877854e-01
 -6.6540992e-01  2.7288060e+00  3.2666361e-01 -5.2245706e-01
  1.5896454e+00 -7.4821520e-01  6.9914508e-01 -7.5411004e-01
  1.3537443e+00 -8.7705475e-01 -4.2704093e-01 -4.1694853e-01
  6.1544371e-01 -9.3361735e-04 -4.0311244e-01  2.3124716e+00
 -1.5305893e+00 -9.6597320e-01 -1.0612583e+00  7.0844591e-01
 -2.6228479e-01  8.3054805e-01 -6.1146545e-01  2.9129452e-01
  1.5436828e+00 -9.9982178e-01  3.2586694e-01  8.7117732e-01
  1.6284454e-01  5.3500652e-01  1.1975915e+00 -5.4352188e-01
 -5.5487186e-01 -1.3946865e+00 -2.2012378e-01 -1.5397477e+00
 -9.0275615e-02 -3.9171958e-01 -4.6944469e-01  1.7756587e-01
 -7.0044115e-02 -7.2645354e-01  1.4322537e-01  2.6572378e+00]",81,82,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
61,PRESENT,NORMAL,False,action,action,action,NOUN,pobj,False,,6.9732027,"[ 0.330028    1.9769449  -0.5249457  -0.01072054  0.2374836  -0.5090478
 -0.598562   -1.156524   -0.4735058   0.6372385  -0.52755785 -1.1394979
 -0.01874283  0.41369742  0.05157858  0.37879112 -0.67990917 -0.40013513
  0.5810212  -0.98743075 -0.8767868   0.7500233   0.75123096  1.1015157
  1.0386024   0.5074636  -0.7290477  -0.72047156 -0.43838972 -0.671194
  1.4323591  -0.4693842   0.81313264  0.8771292   0.20098144 -0.56145847
 -0.43290657 -0.18931833  0.3126607   0.26072228 -1.1740279  -0.41325665
  0.08275971  0.5754725  -0.11901671 -0.9660808   0.17970589 -0.84707564
  2.3767781   0.39927536 -0.00447668  0.8445208   0.1515234  -0.7027283
  0.36402875  0.5994337   0.01031718  0.25050485 -0.32915384 -1.0292716
 -0.72584593 -0.66495985  0.31983387 -0.9464687  -0.30374098  0.28091094
 -0.19039178  0.03675999  0.13273473 -1.6881905   0.22436607 -0.1355023
 -0.63944376 -0.48336858 -0.23798108  0.02574062 -1.0524477   0.6128793
 -0.08854429 -1.0377691   1.1603233   1.3880326   0.1738539   0.5800666
 -0.06834209 -0.11270619 -0.54529876  0.33254594 -0.58707     0.7002976
 -0.08090022  0.8460806  -0.76770616  0.2948646   0.15747032  0.47637656]",82,83,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
62,PRESENT,NORMAL,False,but,but,but,CCONJ,cc,False,,9.092279,"[-1.77225098e-01 -1.58220589e+00  7.84844637e-01  5.22775590e-01
 -2.14686036e-01 -1.98917910e-01  2.89146543e-01  9.22325909e-01
 -9.36198592e-01 -8.80646110e-02 -2.57278204e-01  2.82471567e-01
 -4.37187254e-01 -6.35008633e-01 -1.18422136e-02  4.56877351e-01
 -1.20008266e+00 -2.64974356e-01  1.67909908e+00  7.94801652e-01
 -7.75413632e-01 -1.02484751e+00  1.42321432e+00 -5.49665868e-01
  1.83864272e+00 -1.00994408e+00  3.72295767e-01 -8.42980862e-01
 -1.36634380e-01 -4.76738632e-01 -2.54330456e-01 -1.21227133e+00
 -3.87832165e-01 -7.04263568e-01 -1.35962412e-01 -1.71440697e+00
  4.54936028e-01  7.09776759e-01  1.65975541e-01 -2.24094677e+00
 -6.41751587e-01  1.47538507e+00  4.13650692e-01 -1.06725347e+00
  6.53318614e-02  6.81275249e-01  1.04358986e-01 -6.33068085e-01
  3.46425474e-01  2.46760711e-01  1.60233140e-01  1.32654858e+00
  6.33321643e-01  6.72809362e-01  1.25813699e+00  5.74396133e-01
 -3.44784617e-01 -7.18463719e-01  3.21414053e-01 -3.43213439e-01
 -1.64933932e+00  4.22885895e-01  1.06263781e+00 -2.58628815e-01
 -1.41828752e+00 -7.54499495e-01  3.89995396e-01  1.64561558e+00
 -1.16095841e+00  2.48768401e+00  9.17017758e-02  3.41310000e+00
  9.34077948e-02  4.87304330e-01 -1.66665524e-01  2.36339226e-01
 -2.44264454e-01 -6.81042194e-01 -4.05532897e-01 -4.53635275e-01
 -4.50379789e-01  2.06588817e+00 -8.39384258e-01 -5.11524916e-01
  7.27729559e-01 -2.83913493e-01  4.62318242e-01 -8.93036872e-02
 -3.72505844e-01  1.34314871e+00 -4.50105608e-01 -2.04834968e-01
  1.80462003e-03 -1.14723635e+00  6.87915087e-03  9.81296718e-01]",84,85,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
63,PRESENT,NORMAL,False,the,the,the,DET,det,False,,9.497915,"[-4.2564288e-02  9.6219152e-02 -1.0473832e+00 -1.0860710e+00
  4.9994364e-01  9.0449411e-01 -9.7110522e-01 -1.6299635e-03
  2.1748927e+00  1.1967781e+00  4.7541231e-01  5.0702858e-01
 -8.5489410e-01 -1.6285045e-01  3.0333047e+00 -8.5735440e-01
  5.4734939e-01 -1.4523854e+00  1.9943243e+00  9.3467891e-02
 -7.5799012e-01 -8.3441252e-01  5.3863645e-01  1.5930661e+00
  1.0683626e+00 -1.8890500e+00  1.7747993e+00 -6.6850257e-01
  7.8216571e-01 -4.6722227e-01  1.4916513e+00 -1.3966994e-01
 -1.9815195e-01 -1.2034011e+00  5.7037169e-01 -1.8783754e-01
 -1.4926769e+00  7.2359383e-01 -1.2145994e+00 -5.3629327e-01
  6.1713624e-01  1.0144971e-01  9.3624538e-01 -5.3289318e-01
 -4.3357632e-01 -9.5064127e-01  8.9995915e-01 -9.7686136e-01
 -3.4185117e-01 -8.8734615e-01  1.5608709e+00 -1.1971064e+00
 -5.5864406e-01 -2.3159394e-01  3.5528517e-01  1.2779099e+00
 -1.5119300e+00 -8.1797451e-01  5.8331650e-01  3.6357617e-01
 -9.5760739e-01  1.3104670e-01 -5.2531451e-02 -5.0459152e-01
 -2.2272398e-01 -1.4029698e+00  1.1547473e-01  3.4305367e-01
 -8.9030182e-01 -1.5137630e+00 -6.0266256e-02  1.4562973e+00
  2.3509300e+00  4.8863566e-01 -6.8347162e-01 -4.8892015e-01
  1.2938712e+00 -8.1078309e-01  1.4446093e-01  1.2922448e+00
 -3.8843310e-01 -4.5281953e-01 -1.6670709e+00 -5.0509495e-01
  4.4177756e-01  2.7827519e-01 -5.4185700e-01  1.1509504e+00
 -2.1257861e-01  1.9205004e-01 -2.9432231e-01 -6.1863637e-01
 -5.4924124e-01 -1.6745037e-01  7.9701662e-02  6.2424707e-01]",85,86,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
64,PRESENT,NORMAL,False,traitors,traitors,traitor,NOUN,nsubj,False,,8.0118,"[ 0.7316169   0.5760901  -0.6142612  -0.6516018   0.06469275 -0.07126835
  0.7216232  -0.2623044   0.10348117 -1.0834252  -0.3872195  -0.36265257
 -0.86261636 -1.2222558  -0.9738864  -0.06201243 -1.4990909  -0.8709016
 -0.1172013   0.14101794 -0.15631208  0.59021217  2.1096716   1.1926574
  0.4312944  -0.9257079   0.7306682  -1.2452303   0.89260674 -1.1076171
  0.54068273 -0.3551734  -0.2931049  -0.3879636  -0.28484836 -1.1776979
  0.39158785 -0.46404168 -1.326064   -0.70707595  0.01555937  0.29779202
 -0.25692803  0.15710233 -1.1484084  -0.62324065  0.990764   -0.19415638
  2.3689866  -1.1729714   0.14262986  0.8103664  -0.7050093  -0.6115098
  0.70538366  0.98130345 -1.4812913  -0.37546897 -0.14545135  0.46751547
  1.3630817   0.0038963  -0.45465815  0.39561993 -0.59650034 -0.04082908
 -0.4503744   0.8852278  -0.14244336 -1.0582724   0.3146419   0.75774837
  1.4431734   0.03812869 -1.3129652  -1.1595428  -0.6390269   0.37438968
  0.9554816   0.94320065 -0.57123184  0.2846236  -1.1436559   1.3995123
  0.13483924 -0.12239885  0.9098551  -0.53122646  0.78329104  1.3808253
  1.2973665  -0.10785608  0.29300615  0.41035002 -0.6054934  -0.25593495]",86,87,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
65,PRESENT,NORMAL,False,may,may,may,AUX,aux,False,,8.714871,"[ 2.4003831e-01 -4.6323234e-01  7.9650211e-01 -1.4033943e-01
  2.3492274e+00 -1.4581802e-01 -1.3631760e+00 -6.8722010e-02
  2.0313588e-01  8.6839092e-01  4.9104251e-02 -1.1199725e+00
 -1.3752289e+00 -4.5208561e-01  1.2580166e+00 -7.5937903e-01
  1.9494021e-01 -1.4079634e+00  9.5098245e-01 -7.2499233e-01
  8.3135521e-01 -8.1694102e-01  4.3407947e-01 -1.2261726e+00
 -1.2636232e+00 -4.0044418e-01 -6.2789750e-01 -8.3856809e-01
 -1.1208296e+00  7.9328030e-02 -1.2946731e+00 -3.4896937e-01
  3.0825466e-02  2.0841387e-01  4.1033140e-01 -4.8117298e-01
  1.2554979e+00 -4.7998235e-01  2.0873318e+00  3.1705534e-01
 -1.3585772e-01  1.7764801e+00  4.7944355e-01  1.8659289e-01
  3.0793980e-01  2.2228605e-01  1.6191406e+00  2.9239213e-01
 -7.3602980e-01 -1.3920090e+00 -5.7518318e-02 -2.6413831e-01
  4.3046430e-01  2.0017985e-01 -9.4274080e-01  1.1797893e+00
  1.6807237e+00 -5.0744760e-01  1.7381588e-01  1.0977560e-01
 -1.8905733e+00 -4.7964984e-01  7.8272820e-04 -3.0118668e-01
 -1.1749319e+00  1.4139103e+00 -2.6929048e-01 -7.1682262e-01
  1.2917812e+00  9.1189653e-02 -1.0360281e+00  9.3203634e-01
  1.7925740e+00  2.8346992e-01 -4.0899950e-01 -6.1788297e-01
 -1.9272575e-01 -3.7180305e-01  1.6489047e+00  8.1591785e-01
  1.8469558e+00 -6.7247939e-01  3.8816878e-01  8.2444954e-01
 -8.4249139e-02  2.0722002e-02 -4.9973965e-02  9.5681411e-01
 -7.8447145e-01  2.3340541e-01 -7.9729408e-02 -8.0625910e-01
  3.0775806e-01 -1.4986214e-01 -2.8156501e-01 -1.2999341e+00]",87,88,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
66,PRESENT,NORMAL,False,do,do,do,VERB,conj,False,,7.5505795,"[-4.7661501e-01  7.8834188e-01  1.4843994e+00  7.6861495e-01
  1.3520707e+00 -5.5298412e-01  4.2274088e-01 -2.3649195e-01
 -3.0129912e-01  9.9873498e-02 -2.7471438e-01  4.1948602e-01
  4.9110463e-01 -6.2801182e-01  1.5530012e+00  1.8561664e-01
 -2.7484220e-01  9.8088749e-02  5.1942796e-02 -1.1319656e+00
 -7.3153354e-02 -3.1954086e-01  4.0037385e-01 -1.3464534e-01
 -1.2806133e+00  7.8616548e-01 -1.7063278e-01 -9.8087358e-01
 -1.3274094e+00 -2.3387402e-01 -1.8240705e-01 -1.3241428e-01
  7.6167071e-01 -3.6319065e-01 -1.2510688e+00 -1.3379641e+00
 -5.7206511e-01 -2.1353447e-01  1.0081768e+00  1.1059065e+00
  4.9028829e-01 -4.3062443e-01  2.1524368e-01 -8.4188521e-02
 -4.4590247e-01  2.5181708e-01 -5.6839454e-01 -7.6262861e-02
  5.2475691e-01  3.9969638e-01  1.3559778e-01 -6.5279883e-01
 -3.0958277e-01  4.6878028e-01 -7.2479749e-01 -1.8342732e-01
  8.4246635e-02 -7.3689604e-01 -3.4284122e-02  1.1794862e+00
  6.6690409e-01  1.7748588e-01 -2.3885059e-01 -6.0142732e-01
 -8.2609951e-01  6.5648687e-01 -8.8987398e-01 -9.8385638e-01
 -3.4518224e-01  7.2678602e-01 -1.2107017e+00  3.0607659e-01
 -1.5466574e+00  9.2264694e-01  2.8186208e-01  2.6396215e-03
 -5.3091407e-01 -3.4845412e-02 -5.1085806e-01 -8.4851599e-01
  5.5028510e-01 -4.9872530e-01  4.6166235e-01 -1.7497909e-01
  1.0019853e+00  1.0682791e-03  2.6750379e+00 -5.1319867e-01
 -6.8292892e-01  2.4722805e+00 -7.5448155e-01  1.8253248e-02
  3.5969853e-02  4.2822593e-01 -2.2169286e-01  1.4780837e+00]",88,89,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
67,PRESENT,NORMAL,False,anything,anything,anything,PRON,dobj,False,,8.30987,"[-3.79145384e-01  2.57078618e-01  2.68184394e-01  5.23211300e-01
 -3.69387120e-02 -9.31038439e-01  4.99784857e-01 -1.17602086e+00
 -4.62955594e-01 -7.23452687e-01 -9.30159688e-01 -1.33291721e+00
  9.99621302e-02  6.98859096e-01  3.80191147e-01 -2.42958903e-01
  1.50198901e+00  5.13631403e-01 -1.05624175e+00 -1.49408802e-01
  1.03072131e+00  6.35328054e-01  6.72387838e-01  2.46329379e+00
 -4.08779889e-01  7.14939356e-01 -6.93655312e-01 -8.40896070e-01
  2.36788660e-01 -2.54058033e-01  1.21703768e+00 -2.99172282e-01
  1.19212604e+00 -4.76106346e-01 -3.06741893e-03  5.65395355e-01
 -1.36083078e+00 -1.25766540e+00  3.29599082e-01 -5.48921883e-01
 -1.20509282e-01 -1.11287224e+00  3.02375227e-01  2.41586781e+00
  3.61423224e-01 -5.20031452e-01 -6.05785728e-01 -1.08273041e+00
  1.59974885e+00  1.54110026e+00 -6.02148533e-01  1.80980897e+00
 -9.17674303e-01  8.45382392e-01 -1.10440087e+00  6.53674483e-01
 -1.51180953e-01 -1.59678608e-03  2.84668326e-01 -1.03283978e+00
  6.96854591e-01  5.46792299e-02  9.03322577e-01  5.75008392e-01
  8.28076363e-01 -7.71901608e-02  7.06636846e-01 -9.10860598e-01
 -3.21591556e-01 -1.80502385e-01 -1.13905594e-01 -8.29253435e-01
 -2.82687634e-01  1.72438085e-01  1.51917255e+00 -7.94475853e-01
 -9.94378686e-01  3.82518768e-02 -8.94338429e-01 -1.63347173e+00
  4.15176868e-01 -1.16183236e-02 -1.20282996e+00  6.37948811e-01
  1.10131562e+00  6.11532807e-01  5.38941860e-01 -7.20306695e-01
 -8.87427151e-01  6.66828334e-01 -7.05525637e-01  4.55857277e-01
 -4.48913664e-01  3.86117399e-01  3.50607097e-01  4.64984477e-02]",89,90,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
68,PRESENT,NORMAL,False,they,they,they,PRON,nsubj,False,,9.4315,"[-0.09009618  0.5650714   0.3984344  -0.4093885   1.6303585   0.48206687
 -0.59740436 -1.4304755   1.032594   -0.84491295 -0.16442284 -0.3340193
 -0.12123014  0.00312033  1.2330418  -0.72557235  1.6573119   1.5724773
 -2.095982    1.7764784   0.22502542 -0.42706767  0.16593999 -0.32305098
 -0.93724686  0.10876498  1.5299861  -0.23120248 -0.7442602  -0.3113702
 -0.9039234  -1.042541   -0.352032   -1.9719304  -0.07072064  0.6931841
 -0.77883816  1.6800276  -0.8947054  -1.1809969  -0.49418938  0.06535588
  0.24836105 -0.22640686 -1.3776027  -1.101988    1.5103905  -0.01372463
  0.654743   -1.0977972   0.44809753  2.0290232   0.13112026 -0.5776045
 -0.17041588  0.33088145  0.53566176  0.1771518   0.7913934  -1.3209616
  0.8419435  -0.04859093  0.03315312  2.4257278   0.35915738 -0.44274747
  0.8080819   0.16163112  1.7122867  -0.928671    0.24323575 -0.2581088
  0.654094   -0.21180773 -0.5895696  -1.3394473  -0.63242096 -0.92814994
 -0.18788409  0.8049185   1.2818319  -1.1948133   0.39836305  2.9916282
 -0.8025843  -0.8421098  -0.98076344  0.5675113   0.22029373 -1.1718677
 -0.9312396  -0.23522541  1.1740537  -0.20924354  0.2827683   0.54977274]",90,91,0.0,0.1763272,0.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
69,PRESENT,NORMAL,False,wish,wish,wish,VERB,relcl,False,,8.2840185,"[ 0.04368496  1.3097095  -0.11347336  1.0691363   0.40765077 -0.02684331
 -0.45608953  1.844584   -0.45139495  1.1248803  -0.24429205  0.21965358
 -0.3035464  -1.119002    1.6589881  -0.09404211 -1.00726    -0.37474564
 -0.21316943 -1.2710854   1.0323098  -0.77418447 -0.02912915 -0.96235543
 -0.70325106  1.2449837  -0.63947266 -1.2932913   0.23624049 -0.14310312
 -0.15033564 -0.12848452 -0.30259782 -0.44765276 -1.1879725  -0.47009113
  0.4182528   1.4259057   2.6908298   1.7169888  -0.40450895  0.74058557
  0.2957601   0.90830564  1.1810966   0.3206645  -0.18196712  0.7238086
 -0.23805106 -0.8490019   0.19259538  0.32179064 -0.15443343 -0.9308648
 -0.0955786  -0.15520725  0.38919446  0.35642567  0.19133839 -0.2976054
  1.495929   -0.35979903  0.24101272 -0.32034278 -0.6512903  -0.9868688
 -0.49992803 -0.51723886  0.08599919 -0.5451503  -0.5447596   0.9672201
  0.40001085 -0.36771983 -0.5497912  -0.48032102 -0.8789113   0.3221017
 -0.23235282 -0.45556337 -0.915334   -0.33905816 -0.4414239   0.28062972
 -1.4005823  -0.5344684  -0.34590858 -0.23981142 -1.0722256   2.5306025
 -0.3632294  -0.42934394 -0.31593257  0.31011212  2.5907197  -0.14729343]",91,92,0.4019,0.1763272,1.0,0.259,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__72__93
70,PRESENT,NORMAL,False,they,they,they,PRON,nmod,False,,7.9680467,"[ 1.3485863   0.5439474  -1.2462621  -0.27081764  0.4052021   0.5974814
  0.2842366   0.16017666  0.05481678 -1.4008301  -0.8666272  -0.2993245
 -0.1527538   0.3983612   1.6663334   0.9925461   0.19370249  0.9715171
 -0.36641315  0.33427313  0.23442838 -1.161768   -0.31162772  0.7792307
 -0.3441975  -1.8293278   1.1603181   0.08437565  0.1003636  -0.60192966
 -0.32776973 -1.0824705  -0.47080773 -0.95890987  0.00420892 -1.4932029
 -0.571131    0.42483464 -1.6969919  -0.38276666 -0.23710543 -0.9413573
 -0.1848809   0.2486223   0.23096222  0.3469024   0.8409691  -0.16287668
 -0.42178297 -0.45769128  0.606747    1.2743497   0.4507633  -0.7033149
 -0.06091392 -0.15110728  0.613648   -0.77049387 -0.68419087 -0.34907216
  1.1570549   0.07004207  0.03538597 -0.34486964  0.01357821 -1.4158314
 -0.7331772   0.49680394  1.1530168  -0.36786285  1.9256928   0.32694542
  0.49540138 -0.40765077 -0.30518997 -0.287801    0.6180026   1.2142142
  1.0818698   0.3648411   1.105332   -1.7189837  -0.04057451  1.2279911
  2.0968761  -0.4343084  -0.5691562  -0.81823146  0.2424306  -0.61989516
 -0.08625704 -1.3039018   0.15942678  1.4393562   0.49830407 -0.098252  ]",94,95,0.0,0.23994559999999998,0.0,0.09658320814242673,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__93__111
71,PRESENT,NORMAL,False,loyal,loyal,loyal,ADJ,amod,False,,7.604896,"[-1.0062579   0.19996443 -0.54222196 -0.5713592   0.21962544  0.06222349
 -1.4777365   1.34989     0.4255594   0.5116395   0.38121325 -0.9603247
  0.7387545   0.51620495 -0.04968569 -0.67507577 -0.39625403 -0.09020132
  1.3699439   0.9212959  -0.4648334  -0.43543577  0.30331331  0.25925642
 -0.5985949  -0.425533   -0.45867354  1.8058574  -0.5299269  -0.03321666
  0.02392274 -1.01216     0.12811252 -0.00499682 -1.4730297   0.14048615
 -0.49083847 -0.5228974  -0.35144737  1.363323   -0.37687063  0.11793998
  0.6983842  -0.24480456  0.1821639   1.053505    1.2981368  -0.24431774
  1.2402953  -0.08388531  0.68070203 -0.5784426  -0.7058437  -1.4445498
 -0.49911812  1.0221106  -0.74028695  0.43311727  0.0981447   1.6426339
 -0.855697    0.24938919  0.5318835   0.21022642  0.07653214 -1.0667602
  0.9055506  -1.2089809   0.98826426 -0.36762226 -0.7168511  -0.3121745
 -0.04742877  0.3396651   0.959618    0.7510562   0.5838935   0.4722355
  1.2469517  -0.12256658 -0.17338231 -0.36387312 -0.8868643   0.17371096
 -0.3702703  -1.0688449  -0.47194025 -1.4509002  -1.0119264   0.1083253
  0.5742901  -0.8164778   2.3092368   0.43847597  0.5505308  -0.36926442]",95,96,0.4767,0.23994559999999998,1.0,0.09658320814242673,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__93__111
72,PRESENT,NORMAL,False,generals,generals,general,NOUN,nsubj,False,,6.5353093,"[ 0.33991557  1.2982346   0.26424864 -0.6534878  -0.53522354  0.11210638
 -0.36467618 -0.45189288  0.02990805 -0.67728686 -0.73773205 -0.3942257
 -0.35465533 -0.99040323 -0.53732276 -0.3913958  -0.705817   -0.29115131
 -0.69583917  0.7056317  -0.5519906   0.37440652  1.4767716   0.10586458
  0.2801239  -0.5073704  -0.11982642 -1.1202708   0.56309295 -0.3319334
  0.8666456  -0.00249679 -0.41982782 -0.06754574  0.02118143 -1.29247
  0.09015296 -0.44730902 -0.5373523  -0.87741256  0.6143005   0.45430136
 -0.02908121  0.50391114 -0.48286128 -0.4825899   0.42881694 -0.32839566
  1.552257   -1.066868   -0.9917563   0.54751813 -0.7170143  -0.8901
  0.5191592   1.2609782  -0.09962066 -0.36744136 -1.0951313   0.17297947
  2.198336    0.1328649   0.60618126  0.25430354 -0.0692445   0.31235996
 -0.71819353  0.55331445  0.2207424  -0.73593545  0.8864397  -0.02178496
  0.14800227  0.05893187 -0.6190896  -0.46998674 -0.6482594   0.4153934
  0.28494996  0.48520237 -0.7671484   0.6660377  -1.1073432   0.1767924
 -0.00425443  0.53911835  1.1399055  -0.7852069   0.613528    0.47880265
  0.9667618   0.6146217   0.42693233 -0.1540142  -0.24167578 -0.44241905]",96,97,0.0,0.23994559999999998,0.0,0.09658320814242673,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__93__111
73,PRESENT,NORMAL,False,should,should,should,AUX,aux,False,,9.039991,"[-0.5696164  -0.61397797  0.6403014   0.33730656  0.35014987 -0.09248063
 -0.9615695   0.28304487 -0.5155191   0.6602379  -1.225729   -0.43938065
 -0.7187136   1.3515487   1.9480574   0.52738833  0.30648696 -1.4629707
  1.1827955  -1.2965153   1.2173514   0.01141053 -0.05011183 -0.14569055
 -0.7363662  -0.6801297  -1.313412   -0.65427846 -0.7762689  -0.8042076
 -1.3318124  -0.26743743 -0.08859301  0.665413    0.09792337 -0.7914047
  0.46602002 -1.062176    2.3125808  -0.11958164 -0.62588364  2.2741852
 -0.18414487 -0.09600197  0.6576847  -0.3240258   1.7014585   0.7179201
 -0.42944828 -0.79717386 -0.60990155 -0.13926679  0.09562158  0.4533325
 -1.0692837   0.5006167   1.8467014  -0.57006514  1.6036422   0.41576308
 -1.0364914   0.3018027  -1.9953413   0.01855779 -0.45057964  1.4206817
  0.49256924 -0.7881999   0.44598788  0.5173892  -0.9839796   0.27904573
  1.1087912  -0.139911   -0.2726106  -1.0982249  -0.16812208  0.09364936
  1.7502911   0.40371555  2.2768748   0.21346843 -0.06898028  1.7600181
 -0.23395322 -0.70413566 -0.09137778 -0.00707543 -1.4683192  -0.7938341
  0.2867217  -0.61132187 -0.05293128 -1.5522327   0.46873885 -0.7229344 ]",97,98,0.0,0.23994559999999998,0.0,0.09658320814242673,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__93__111
74,PRESENT,NORMAL,False,not,not,not,PART,preconj,False,,11.2036085,"[-0.7823185  -1.1990718   2.6273196  -0.99046874  1.664372   -0.3394769
  0.32238185 -0.90155363 -0.5576023   0.06939107 -1.1890128  -0.8890926
 -0.4834776   0.7231114  -0.9224406  -0.29881263  0.47836608 -1.0698678
  0.3724116  -0.5021992   2.789361    0.815838   -0.88631123  1.5450591
  0.3700201  -0.43305582  0.16898677 -0.40045735 -0.21354607  0.8749446
  0.2867791   0.5763551  -0.43917346 -0.7213949  -0.87749517 -1.2008986
 -0.6221637  -0.9777419   0.08964986 -1.7421297   1.3309556   0.1180714
  1.2938412  -0.5705578   0.589391   -0.660589   -0.47461116 -1.3430321
  0.87232614  1.7134433   2.8120341  -1.398905   -0.0480884   1.336992
 -0.95519805 -0.62391454  2.0553355  -0.5188147  -0.11424774  0.3266304
 -1.028758   -0.9583124  -0.8301798   1.4249448  -1.2946589  -2.2090652
 -0.8147725  -0.74147177 -0.28493175 -0.7098737  -0.4864766   1.3588437
  1.5146893   2.5183825   0.6356234  -0.6358501  -1.0165138  -1.5545075
 -0.82333684  0.06253332  0.7714923  -1.3158869   0.8827783   0.36927825
  0.64742345 -0.39683396  0.2150231   4.3274183   0.36813593 -1.4460382
  0.17578948  1.2782171  -0.64197457 -0.13553633  0.8280571   0.9801219 ]",98,99,0.0,0.23994559999999998,0.0,0.09658320814242673,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__93__111
75,PRESENT,NORMAL,False,only,only,only,ADV,advmod,False,,9.855015,"[-0.99020255  0.2728092   2.1495059  -1.3098582   1.1270264  -0.03559002
 -0.06433487 -0.75521946  0.1250462  -0.4081836   1.3902006  -0.424685
 -0.9132664   0.13990627  0.10859811  0.07289816 -1.0535144  -0.15097845
 -1.2322193  -0.5185428  -0.46519622  0.9995456  -1.1522152  -1.9746575
 -0.6292412   0.85700065 -0.09409381  1.7675831   0.7573284   0.66498244
  0.29113042 -0.8417715  -0.08010556  0.37224215 -0.80768096  0.40065283
  1.3908205   0.2434076   0.36449498 -1.0331156  -0.12654945  2.0592656
  2.0127652  -0.8217838  -1.3346875  -0.1633442   1.4592777  -1.4351387
  0.670046    0.22606951  2.1524475  -1.3910284   1.3281664  -1.1490834
 -1.5006264  -0.9448139   0.6793642   1.0406884  -0.08632079  0.47946364
 -0.84835255 -1.0536042   0.35178816 -0.19757363  1.5240967  -1.3036677
 -1.0147655  -0.4998565  -0.8692978   0.15659523 -0.67692554 -0.33174503
  1.9936564   0.96655285  2.849165   -0.1828874  -0.6430768  -1.3646712
 -0.9085543  -0.9040159   0.3373237   0.62662446 -0.2820052   0.6709106
  0.19559354 -1.4862769   0.22827363  1.5148823  -0.609491   -0.7931125
  0.55584437  1.4827527  -0.23206717  0.04976833  0.37645808 -0.3379818 ]",99,100,0.0,0.23994559999999998,0.0,0.09658320814242673,af1deb3d2cc3cd3c0c32159075f22446,af1deb3d2cc3cd3c0c32159075f22446__93__111
